"kommune","anlaegsbet","count","percentage_increase"
"Struer","Herregårdsanlæg/Slot",0,0
"Struer","Risvej",0,0
"Struer","Kogegrubekompleks",0,0
"Struer","Ødekirkegård",0,0
"Struer","Kammergrav",0,0
"Struer","Militærvæsen, uspec undergruppe",0,0
"Struer","Lejrplads",0,0
"Struer","Overvågningsanlæg",0,0
"Struer","Vejkiste",0,0
"Struer","Transport, uspec undergruppe",0,0
"Struer","Indsamling-/jagtplads",0,0
"Struer","Læder/skind",0,0
"Struer","Levnedsmidler",0,0
"Struer","Troldebakke",0,0
"Struer","Kanal",0,0
"Struer","Dæmning (uspecificeret)",0,0
"Struer","Trædesten",0,0
"Struer","Forsamlingsplads",0,0
"Struer","Vandbeholder/Vandtårn",0,0
"Struer","Fiskegård",0,0
"Struer","Handel",0,0
"Struer","Ben/Horn",0,0
"Struer","Glas",0,0
"Struer","Fangstgrube",0,0
"Struer","Kælderanlæg",0,0
"Struer","Primær fødeerhverv, uspec undergruppe",0,0
"Struer","Plankevej",0,0
"Struer","Rådhus",0,0
"Struer","Markhegn",0,0
"Struer","Ler",0,0
"Struer","Lade",0,0
"Struer","Keramik",0,0
"Struer","Flintmine",0,0
"Struer","Øvelsesområde",0,0
"Struer","Luftværnsanlæg",0,0
"Struer","Social og samfund, uspec undergruppe",0,0
"Struer","Skole",0,0
"Struer","Rituelle pløjespor",0,0
"Struer","Fæstningsanlæg",0,0
"Struer","Vejdæmning",0,0
"Struer","Batteri",0,0
"Struer","Landingsplads",0,0
"Struer","Udflyttergård",0,0
"Struer","Sekundær subsistens/produktion, uspec undergruppe",0,0
"Struer","Skibsbro",0,0
"Struer","Kampplads",0,0
"Struer","Kirkelade",0,0
"Struer","Beskyttelsesanlæg",0,0
"Struer","Vandværk",0,0
"Struer","Benhob",0,0
"Struer","Grøft (kirkegård)",0,0
"Struer","Fattiggård",0,0
"Struer","Bådhus",0,0
"Struer","Kultanlæg med palisader",0,0
"Struer","Vildtbaneafmærkning",0,0
"Struer","Skel (offentlig administration)",0,0
"Struer","Bageovn",0,0
"Struer","Hovedbygning",0,0
"Struer","Tørv",0,0
"Struer","Musling- og østersskaller",0,0
"Struer","Dambrug",0,0
"Struer","Trækul",0,0
"Struer","Kommunikationsanlæg",0,0
"Struer","Fyr",0,0
"Struer","Jordfæste på træunderlag",0,0
"Struer","Mølledam",0,0
"Struer","Mølledæmning",0,0
"Struer","Vandfyldt grav",0,0
"Struer","Dyregrav",0,0
"Struer","Krigergrav",0,0
"Struer","Stenbrud",0,0
"Struer","Fartøj",0,0
"Struer","Kartoffelkule",0,0
"Struer","Platform for hus eller gård",0,0
"Struer","Modstandskampen",0,0
"Struer","Røse",0,0
"Struer","Skelsten (uspecificeret)",0,0
"Struer","Dræn",0,0
"Struer","Staldbygning",0,0
"Struer","Dige (skov)",0,0
"Struer","Forrådshus",0,0
"Struer","Sagntræ",0,0
"Struer","Trævarer",0,0
"Struer","Kampanlæg",0,0
"Struer","Park",0,0
"Struer","Led",0,0
"Struer","Fortøjningspæl",0,0
"Struer","Pesttjørn",0,0
"Struer","Møllekanal",0,0
"Struer","Dansehøj",0,0
"Struer","Sejlspærring",0,0
"Struer","Skovbrug",0,0
"Struer","Hospital",0,0
"Struer","Vandledning",0,0
"Struer","Kildeblok",0,0
"Struer","Anker",0,0
"Struer","Drivvej",0,0
"Struer","Vandingsanlæg",0,0
"Struer","Embedsbolig",0,0
"Struer","Stejleplads",0,0
"Struer","Fiskeplads",0,0
"Struer","Sten- og grenkast",0,0
"Struer","Båd-/skibsværft",0,0
"Struer","Hulbælte",0,0
"Struer","Grus",0,0
"Struer","Kirkestald",0,0
"Struer","Præstegård",0,0
"Struer","Kloak",0,0
"Struer","Kystsikring",0,0
"Struer","Sarkofag",0,0
"Struer","Kro",0,0
"Struer","Hørtørringsanlæg",0,0
"Struer","Afløbsrende",0,0
"Struer","Bolværk",0,0
"Struer","Bom",0,0
"Struer","Toldsted",0,0
"Struer","Gravkapel",0,0
"Struer","Sti",0,0
"Struer","Latrin og toilet",0,0
"Struer","Dige (amt/sogn)",0,0
"Struer","Industrianlæg",0,0
"Struer","Kaserne",0,0
"Struer","Saltudvinding",0,0
"Struer","Pakhus",0,0
"Struer","Gadekær",0,0
"Struer","Bedding",0,0
"Struer","Muret grav",0,0
"Struer","Mole",0,0
"Struer","Hestemølle",0,0
"Struer","Dige (kystsikring)",0,0
"Struer","Perlefremstilling",0,0
"Struer","Dige (ejerlav)",0,0
"Struer","Varmeanlæg",0,0
"Struer","Fængsel",0,0
"Struer","Sprøjtehus",0,0
"Struer","Dige (herregård)",0,0
"Struer","Skulptur",0,0
"Struer","Teater",0,0
"Struer","Jernbaneanlæg",0,0
"Struer","Majtræ",0,0
"Struer","Færgested",0,0
"Struer","Gårdsplads",0,0
"Struer","Spang",0,0
"Struer","Luftfartøj",0,0
"Struer","Søfort",0,0
"Struer","Tovværk",0,0
"Struer","Gartneri",0,0
"Struer","Flådebase/-havn",0,0
"Struer","Militærdepot",0,0
"Struer","Fontæne",0,0
"Struer","Rørledning",0,0
"Struer","Kisteløs begravelse (jordfæste)",0,0
"Struer","Stenhuggeri",0,0
"Struer","Anlæg afventer klassifikation",0,0
"Struer","Pinsebod",0,0
"Struer","Stademærke",0,0
"Struer","Jagthytte",0,0
"Struer","Krypt",0,0
"Struer","Brunkulsleje",0,0
"Struer","Gangareal",0,0
"Struer","Vandpumpe",0,0
"Struer","Missionshus",0,0
"Struer","Naturgas",0,0
"Struer","Replica",0,0
"Struer","Kommandoanlæg",0,0
"Struer","Bådplads i vandkant/Kås",0,0
"Struer","Korntørreovn",0,0
"Struer","Kilometersten",0,0
"Struer","Sejlløb",0,0
"Struer","Dige (udskiftning)",0,0
"Struer","Korntørreanlæg",0,0
"Struer","Badehus",0,0
"Struer","Arbejderbolig",0,0
"Struer","Flyvestation",0,0
"Struer","Kag",0,0
"Struer","Papir",0,0
"Struer","Domhus",0,0
"Struer","Administrationsbygning",0,0
"Struer","Tankanlæg",0,0
"Struer","El-anlæg",0,0
"Struer","Nødanlæg",0,0
"Struer","Sportsanlæg",0,0
"Aalborg","Affaldsgrube",60,37.3478455478701
"Aalborg","Afløbsrende",1,138.14714373356
"Aalborg","Anker",1,73.6539222486242
"Aalborg","Båd-/skibsgrav",2,417.80967314915
"Aalborg","Bageovn",3,290.407090294179
"Aalborg","Batteri",7,54.468744897402
"Aalborg","Baunehøj",10,192.837797413938
"Aalborg","Bautasten",2,37.3736519675833
"Aalborg","Befæstning",6,29.4660023238068
"Aalborg","Begravelse, uspec undergruppe",25,110.413079038325
"Aalborg","Begravelsesplads",3,56.4724349751395
"Aalborg","Ben/Horn",1,238.981171256365
"Aalborg","Beskyttelsesanlæg",1,43.1400954622763
"Aalborg","Bolværk",15,490.450799048924
"Aalborg","Borg/Voldsted",17,125.050049037109
"Aalborg","Bosættelse, uspec undergruppe",231,129.584144957429
"Aalborg","Brandgrav (uspecificeret type)",39,33.8440733646979
"Aalborg","Brandgrav i stenkiste",4,81.1732991693281
"Aalborg","Brandplet",11,110.748539599005
"Aalborg","Bro",10,98.9254166400148
"Aalborg","Brolægning",12,141.905232395144
"Aalborg","Brønd",24,73.8739892668424
"Aalborg","Bygning",48,124.667896913361
"Aalborg","Bygningssten",1,65.7336995902587
"Aalborg","Dæmning (uspecificeret)",3,87.7371940537483
"Aalborg","Depotfund",4,25.8187387706722
"Aalborg","Dige (kirkegård)",7,606.345311257616
"Aalborg","Dige (uspecificeret)",3,303.502311300392
"Aalborg","Diverse anlæg og genstande, uspec undergruppe",26,54.4227527131067
"Aalborg","Dræn",1,251.563189988092
"Aalborg","Dyreben",2,23.1033792431722
"Aalborg","Dyrefold",2,86.4815397739956
"Aalborg","Dyrkningsspor",13,180.450411745202
"Aalborg","Dysse",1,5.43387095853329
"Aalborg","Dysse eller jættestue",43,45.4106090672936
"Aalborg","Enkeltfund",624,74.6586746634286
"Aalborg","Fæstningsanlæg",1,24.7017359719354
"Aalborg","Fiskebod",1,570.152846344252
"Aalborg","Fiskedam",1,713.757642778686
"Aalborg","Flinthuggeplads",1,117.121373566767
"Aalborg","Flintmine",1,1311.02177250408
"Aalborg","Flyvestation",9,4465.99175169672
"Aalborg","Forsvarsvold",7,255.168301130692
"Aalborg","Fyldskifte (uspecificeret)",2,34.4626780871213
"Aalborg","Gård",10,76.3845765005011
"Aalborg","Genforeningssten",4,40.1129860962419
"Aalborg","Glas",1,274.302673428475
"Aalborg","Gravgenstand",8,9.07021839269153
"Aalborg","Gravrøse",3,15.0840306772988
"Aalborg","Grøft (afvanding)",6,42.293882975063
"Aalborg","Grøft (kirkegård)",3,1079.71304109019
"Aalborg","Grøft (skel)",3,50.1716465154852
"Aalborg","Grube (uspecificeret funktion)",34,46.4788919947144
"Aalborg","Grubehus",30,293.334991101554
"Aalborg","Grus",1,523.905031375609
"Aalborg","Handel",1,91.6877738242369
"Aalborg","Havn",1,60.1309425455523
"Aalborg","Hegn/gærde",8,31.3788034667478
"Aalborg","Helleristning/billedsten",2,45.214048527987
"Aalborg","Helligkilde",3,92.9782276113523
"Aalborg","Herregårdsanlæg/Slot",4,89.4346446486294
"Aalborg","Hjulspor",2,99.5976276897874
"Aalborg","Hovedbygning",1,78.4703624158066
"Aalborg","Hulvej",17,69.4372185969768
"Aalborg","Hus (evt. med stald)",260,141.895558525659
"Aalborg","Ildsted",7,50.87453671023
"Aalborg","Jættestue",1,183.581839978873
"Aalborg","Jættestue med bikammer",1,477.384287964654
"Aalborg","Jern",4,30.1296394918189
"Aalborg","Jordfæstegrav",87,82.4476129334059
"Aalborg","Kælderanlæg",5,159.110459110412
"Aalborg","Kalk",1,172.86616565726
"Aalborg","Kammergrav",2,332.379309654176
"Aalborg","Keramik",1,48.701126499382
"Aalborg","Kildeanlæg",1,23.8925125440961
"Aalborg","Kirke",28,102.709606337584
"Aalborg","Kirkegård",33,175.086510393874
"Aalborg","Kirkeinventar",1,251.968008262543
"Aalborg","Kirkelade",1,576.029529762149
"Aalborg","Klosteranlæg",5,205.762495829673
"Aalborg","Kogegrube",51,61.4251596307236
"Aalborg","Kogegrubekompleks",2,63.6087721467139
"Aalborg","Kommunikationsanlæg",1,760.125770850164
"Aalborg","Krigergrav",3,46.3517703506855
"Aalborg","Krypt",1,184.424782044219
"Aalborg","Kultanlæg",2,49.4527249211272
"Aalborg","Kultanlæg med systemgrøfter",1,318.001459629592
"Aalborg","Kulturlag",118,157.971814894404
"Aalborg","Kunstigt anlæg",2,80.360937365738
"Aalborg","Læder/skind",2,471.773767177927
"Aalborg","Landingsplads",2,154.097839505848
"Aalborg","Langhøj",28,50.7160003720234
"Aalborg","Latrin og toilet",3,465.057730480477
"Aalborg","Ler",3,239.639066806361
"Aalborg","Luftværnsanlæg",6,135.878296724031
"Aalborg","Markrøse",1,21.756285093839
"Aalborg","Marksystem",66,217.959762211396
"Aalborg","Metal",5,60.3050309145486
"Aalborg","Milepæl/-sten",8,39.8577394597952
"Aalborg","Militærdepot",2,17.0978679074653
"Aalborg","Militærvæsen, uspec undergruppe",5,67.8739951788238
"Aalborg","Mindesmærke",7,47.9406268074241
"Aalborg","Mølledæmning",1,35.7336628233185
"Aalborg","Møntfund",250,348.665578576504
"Aalborg","Ødekirke",5,111.575154435263
"Aalborg","Ødekirkegård",5,224.276497337588
"Aalborg","Øvelsesområde",1,651.761818810321
"Aalborg","Overvågningsanlæg",1,311.306620452877
"Aalborg","Ovnanlæg (uspecificeret)",2,83.4238487381804
"Aalborg","Pælerække (uspecificeret)",3,197.915461941999
"Aalborg","Plankekiste",3,295.361915425662
"Aalborg","Plankevej",4,556.394770262815
"Aalborg","Primær fødeerhverv, uspec undergruppe",1,107.750150556651
"Aalborg","Rettersted",1,24.9577756299648
"Aalborg","Rundhøj",1660,155.760163092152
"Aalborg","Runesten",5,245.073224871196
"Aalborg","Sekundær subsistens/produktion, uspec undergruppe",2,255.026824976801
"Aalborg","Skaldynge",18,136.17878603833
"Aalborg","Skåltegn",6,28.5789519445261
"Aalborg","Skanse",2,9.36235107959392
"Aalborg","Skel (ejendom)",1,84.5704903244042
"Aalborg","Skelet",3,24.7843664162232
"Aalborg","Skibsbro",4,365.152302306566
"Aalborg","Skibssætning",1,110.76481650272
"Aalborg","Skyttegrav",3,89.1383189846951
"Aalborg","Social og samfund, uspec undergruppe",3,325.508842148667
"Aalborg","Stammekiste",2,61.816276058056
"Aalborg","Stenbygget grav",56,163.294381347038
"Aalborg","Stendyngegrav",1,97.4847723448166
"Aalborg","Stenkiste",23,71.9947959356246
"Aalborg","Stenlægning/Stensamling",2,17.0075751638268
"Aalborg","Stenrække",2,88.3446798660304
"Aalborg","Stensætning",7,63.3214997301107
"Aalborg","Stolpehul m. uvis funktion",4,25.0732677376639
"Aalborg","Teater",1,3419.54005711709
"Aalborg","Tegl",1,21.3602895345981
"Aalborg","Tekstil",2,59.5796418842577
"Aalborg","Trædesten",1,316.488665852432
"Aalborg","Trækul",1,105.903043914155
"Aalborg","Transport, uspec undergruppe",3,517.902142245126
"Aalborg","Tro og tradition, uspec undergruppe",3,58.2182045555178
"Aalborg","Urnegrav (uspecificeret type)",16,110.607201231993
"Aalborg","Vadested",2,71.9764982115233
"Aalborg","Værksted",1,302.781847258587
"Aalborg","Vandfyldt grav",3,406.376588107881
"Aalborg","Vandledning",1,18.4356953006414
"Aalborg","Vandmølle",3,80.7558482950012
"Aalborg","Vandværk",1,436.313376598568
"Aalborg","Vej",11,67.206308645761
"Aalborg","Vejdæmning",3,172.980453734101
"Aalborg","Vindmølle",3,50.1438944290794
"Aalborg","Voldgrav",22,220.642210969179
"Aalborg","Votivfund",1,4.55092802715405
"Aalborg","Vrag",7,98.0493722783456
"Aalborg","Vragdel",2,57.6490537502158
"Aalborg","Gravsten",0,0
"Aalborg","Højsagn",0,0
"Aalborg","Begivenhed",0,0
"Aalborg","Dige (mark)",0,0
"Aalborg","Husmandssted",0,0
"Aalborg","Brandgrav i trækiste",0,0
"Aalborg","Vejmærke",0,0
"Aalborg","Sagnsten",0,0
"Aalborg","Navnetræ",0,0
"Aalborg","Stenlægning/stensamling",0,0
"Aalborg","Sømærke",0,0
"Aalborg","Moselig",0,0
"Aalborg","Indskrift",0,0
"Aalborg","Kors",0,0
"Aalborg","Lystanlæg",0,0
"Aalborg","Skelsten (offentlig administration)",0,0
"Aalborg","Ligbrændingsplads",0,0
"Aalborg","Tingsted",0,0
"Aalborg","Varslingsstation",0,0
"Aalborg","Klokkestabel/-tårn",0,0
"Aalborg","Køretøj",0,0
"Aalborg","Vogndel",0,0
"Aalborg","Brændsel",0,0
"Aalborg","Urnegrav (stenomsat)",0,0
"Aalborg","Dødehus",0,0
"Aalborg","Urnebrandgrube",0,0
"Aalborg","Risvej",0,0
"Aalborg","Lejrplads",0,0
"Aalborg","Vejkiste",0,0
"Aalborg","Kogestensrøse",0,0
"Aalborg","Indsamling-/jagtplads",0,0
"Aalborg","Levnedsmidler",0,0
"Aalborg","Troldebakke",0,0
"Aalborg","Kanal",0,0
"Aalborg","Forsamlingsplads",0,0
"Aalborg","Vandbeholder/Vandtårn",0,0
"Aalborg","Fiskegård",0,0
"Aalborg","Fangstgrube",0,0
"Aalborg","Rådhus",0,0
"Aalborg","Markhegn",0,0
"Aalborg","Lade",0,0
"Aalborg","Skole",0,0
"Aalborg","Rituelle pløjespor",0,0
"Aalborg","Udflyttergård",0,0
"Aalborg","Kapel",0,0
"Aalborg","Kampplads",0,0
"Aalborg","Skelsten (ejendom)",0,0
"Aalborg","Skel (uspecificeret)",0,0
"Aalborg","Benhob",0,0
"Aalborg","Tuegrav",0,0
"Aalborg","Fattiggård",0,0
"Aalborg","Bådhus",0,0
"Aalborg","Kultanlæg med palisader",0,0
"Aalborg","Vildtbaneafmærkning",0,0
"Aalborg","Skel (offentlig administration)",0,0
"Aalborg","Tørv",0,0
"Aalborg","Musling- og østersskaller",0,0
"Aalborg","Dambrug",0,0
"Aalborg","Fyr",0,0
"Aalborg","Jordfæste på træunderlag",0,0
"Aalborg","Mølledam",0,0
"Aalborg","Dyregrav",0,0
"Aalborg","Stenbrud",0,0
"Aalborg","Fartøj",0,0
"Aalborg","Kartoffelkule",0,0
"Aalborg","Platform for hus eller gård",0,0
"Aalborg","Modstandskampen",0,0
"Aalborg","Have",0,0
"Aalborg","Røse",0,0
"Aalborg","Skelsten (uspecificeret)",0,0
"Aalborg","Staldbygning",0,0
"Aalborg","Dige (skov)",0,0
"Aalborg","Forrådshus",0,0
"Aalborg","Sagntræ",0,0
"Aalborg","Trævarer",0,0
"Aalborg","Kampanlæg",0,0
"Aalborg","Park",0,0
"Aalborg","Led",0,0
"Aalborg","Fortøjningspæl",0,0
"Aalborg","Pesttjørn",0,0
"Aalborg","Møllekanal",0,0
"Aalborg","Dansehøj",0,0
"Aalborg","Sejlspærring",0,0
"Aalborg","Skovbrug",0,0
"Aalborg","Hospital",0,0
"Aalborg","Kildeblok",0,0
"Aalborg","Drivvej",0,0
"Aalborg","Vandingsanlæg",0,0
"Aalborg","Embedsbolig",0,0
"Aalborg","Stejleplads",0,0
"Aalborg","Fiskeplads",0,0
"Aalborg","Sten- og grenkast",0,0
"Aalborg","Båd-/skibsværft",0,0
"Aalborg","Hulbælte",0,0
"Aalborg","Kirkestald",0,0
"Aalborg","Præstegård",0,0
"Aalborg","Kloak",0,0
"Aalborg","Kystsikring",0,0
"Aalborg","Sarkofag",0,0
"Aalborg","Kro",0,0
"Aalborg","Hørtørringsanlæg",0,0
"Aalborg","Bom",0,0
"Aalborg","Toldsted",0,0
"Aalborg","Gravkapel",0,0
"Aalborg","Sti",0,0
"Aalborg","Milepælhøj",0,0
"Aalborg","Dige (amt/sogn)",0,0
"Aalborg","Industrianlæg",0,0
"Aalborg","Kaserne",0,0
"Aalborg","Saltudvinding",0,0
"Aalborg","Pakhus",0,0
"Aalborg","Gadekær",0,0
"Aalborg","Bedding",0,0
"Aalborg","Muret grav",0,0
"Aalborg","Mole",0,0
"Aalborg","Hestemølle",0,0
"Aalborg","Dige (kystsikring)",0,0
"Aalborg","Perlefremstilling",0,0
"Aalborg","Dige (ejerlav)",0,0
"Aalborg","Varmeanlæg",0,0
"Aalborg","Fængsel",0,0
"Aalborg","Sprøjtehus",0,0
"Aalborg","Dige (herregård)",0,0
"Aalborg","Skulptur",0,0
"Aalborg","Jernbaneanlæg",0,0
"Aalborg","Majtræ",0,0
"Aalborg","Færgested",0,0
"Aalborg","Gårdsplads",0,0
"Aalborg","Spang",0,0
"Aalborg","Luftfartøj",0,0
"Aalborg","Søfort",0,0
"Aalborg","Tovværk",0,0
"Aalborg","Gartneri",0,0
"Aalborg","Flådebase/-havn",0,0
"Aalborg","Fontæne",0,0
"Aalborg","Rørledning",0,0
"Aalborg","Kisteløs begravelse (jordfæste)",0,0
"Aalborg","Stenhuggeri",0,0
"Aalborg","Anlæg afventer klassifikation",0,0
"Aalborg","Pinsebod",0,0
"Aalborg","Stademærke",0,0
"Aalborg","Jagthytte",0,0
"Aalborg","Brunkulsleje",0,0
"Aalborg","Gangareal",0,0
"Aalborg","Vandpumpe",0,0
"Aalborg","Missionshus",0,0
"Aalborg","Naturgas",0,0
"Aalborg","Replica",0,0
"Aalborg","Kommandoanlæg",0,0
"Aalborg","Bådplads i vandkant/Kås",0,0
"Aalborg","Korntørreovn",0,0
"Aalborg","Kilometersten",0,0
"Aalborg","Sejlløb",0,0
"Aalborg","Dige (udskiftning)",0,0
"Aalborg","Korntørreanlæg",0,0
"Aalborg","Badehus",0,0
"Aalborg","Arbejderbolig",0,0
"Aalborg","Kag",0,0
"Aalborg","Papir",0,0
"Aalborg","Domhus",0,0
"Aalborg","Administrationsbygning",0,0
"Aalborg","Tankanlæg",0,0
"Aalborg","El-anlæg",0,0
"Aalborg","Nødanlæg",0,0
"Aalborg","Sportsanlæg",0,0
"Rebild","Affaldsgrube",70,48.7935661064035
"Rebild","Anlæg afventer klassifikation",1,892.683331218648
"Rebild","Baunehøj",16,345.511384001111
"Rebild","Befæstning",1,5.49946173481523
"Rebild","Begravelse, uspec undergruppe",14,69.2402718330332
"Rebild","Benhob",1,299.143076256582
"Rebild","Borg/Voldsted",11,90.6103580101147
"Rebild","Bosættelse, uspec undergruppe",38,23.8711697094424
"Rebild","Brændsel",1,311.12548111022
"Rebild","Brandgrav (uspecificeret type)",80,77.7424501734726
"Rebild","Brandgrav i stenkiste",8,181.799803488004
"Rebild","Brandplet",9,101.47009068896
"Rebild","Bro",6,66.4675015891897
"Rebild","Brolægning",8,105.939365231997
"Rebild","Brønd",10,34.4691462305111
"Rebild","Bygning",12,34.9015615233792
"Rebild","Bygningssten",2,147.220499725162
"Rebild","Dæmning (uspecificeret)",2,65.5002108689593
"Rebild","Depotfund",3,21.6843547209329
"Rebild","Dige (kirkegård)",3,291.000311926707
"Rebild","Diverse anlæg og genstande, uspec undergruppe",12,28.1279848170081
"Rebild","Dyreben",1,12.9358725384437
"Rebild","Dyrefold",9,435.798913787832
"Rebild","Dyrkningsspor",4,62.1762796962125
"Rebild","Dysse",3,18.2549560486597
"Rebild","Dysse eller jættestue",21,24.8346693551241
"Rebild","Enkeltfund",112,15.0059648654958
"Rebild","Fæstningsanlæg",1,27.6616251369964
"Rebild","Fyldskifte (uspecificeret)",1,19.2960867921591
"Rebild","Gård",2,17.1074739346712
"Rebild","Genforeningssten",2,22.4597652930231
"Rebild","Gravgenstand",34,43.1674992737797
"Rebild","Gravrøse",4,22.5219691778988
"Rebild","Grøft (afvanding)",1,7.89362562597067
"Rebild","Grube (uspecificeret funktion)",66,101.034803488276
"Rebild","Grubehus",6,65.6967799561464
"Rebild","Hegn/gærde",1,4.39234665394982
"Rebild","Helleristning/billedsten",4,101.263657155764
"Rebild","Helligkilde",1,34.706452493995
"Rebild","Herregårdsanlæg/Slot",3,75.1133731251185
"Rebild","Højsagn",1,17.7146119125731
"Rebild","Hulvej",28,128.071248252467
"Rebild","Hus (evt. med stald)",89,54.3920812219405
"Rebild","Ildsted",4,32.5546203391326
"Rebild","Jættestue med bikammer",1,534.586930852679
"Rebild","Jern",3,25.3049459990109
"Rebild","Jordfæstegrav",54,57.3063581440996
"Rebild","Kapel",3,145.426137388503
"Rebild","Keramik",2,109.073492365548
"Rebild","Kildeanlæg",1,26.7554363922701
"Rebild","Kirke",15,61.6161429122679
"Rebild","Kirkegård",10,59.4140234511733
"Rebild","Kogegrube",51,68.7854384653642
"Rebild","Kogegrubekompleks",2,71.2307026739365
"Rebild","Kultanlæg",5,138.446012491327
"Rebild","Kultanlæg med systemgrøfter",1,356.106031547152
"Rebild","Kulturlag",10,14.991594150061
"Rebild","Langhøj",45,91.2745488457122
"Rebild","Ler",1,89.4512844725895
"Rebild","Markhegn",1,861.906621338741
"Rebild","Markrøse",1,24.3632351719385
"Rebild","Marksystem",49,181.208550367785
"Rebild","Metal",4,54.0248721281274
"Rebild","Milepæl/-sten",1,5.57921237295603
"Rebild","Mindesmærke",1,7.66930278611219
"Rebild","Mølledæmning",1,40.015454254449
"Rebild","Møntfund",6,9.37066759393577
"Rebild","Moselig",3,218.582039342599
"Rebild","Ødekirke",4,99.9557310497445
"Rebild","Ødekirkegård",4,200.920369432799
"Rebild","Overvågningsanlæg",1,348.608982276236
"Rebild","Plankevej",1,155.766213968537
"Rebild","Primær fødeerhverv, uspec undergruppe",1,120.661328278276
"Rebild","Rettersted",1,27.9483447849053
"Rebild","Risvej",1,333.099524869423
"Rebild","Rundhøj",2697,283.386702560554
"Rebild","Runesten",5,274.439160276179
"Rebild","Sagnsten",1,39.6815200122029
"Rebild","Sekundær subsistens/produktion, uspec undergruppe",2,285.585451986107
"Rebild","Skaldynge",2,16.9440476899782
"Rebild","Skåltegn",10,53.3390484779339
"Rebild","Skel (uspecificeret)",2,187.609660811791
"Rebild","Skelet",1,9.25138559549603
"Rebild","Skelsten (offentlig administration)",1,47.9652337449774
"Rebild","Skyttegrav",1,33.2731104121323
"Rebild","Spang",2,4751.78316686342
"Rebild","Stammekiste",15,519.175653573221
"Rebild","Stenbygget grav",38,124.084354999088
"Rebild","Stendyngegrav",1,109.165899604442
"Rebild","Stenkiste",34,119.179731396111
